passage_id,section_id,text_characters,text_words,footnote_words,title_words
7.3.13.5-c4-s6,7.3.13.5,2064,354,9,5
7.3.13.5-c4-s7,7.3.13.5,1763,317,9,5
7.3.13.5-c5-s1,7.3.13.5,2440,408,28,4
7.3.13.5-c5-s2,7.3.13.5,1152,188,28,4
7.3.13.5-c6-s1,7.3.13.5,895,169,0,2
7.3.13.5-c6-s2,7.3.13.5,2184,372,0,2
7.3.13.5-c6-s3,7.3.13.5,347,54,0,2
7.3.13.6-c1-s1,7.3.13.6,2183,368,62,13
7.3.13.6-c1-s2,7.3.13.6,623,98,62,13
7.3.13.6-c1-s3,7.3.13.6,1858,291,62,13
7.3.13.6-c2-s1,7.3.13.6,518,78,102,2
7.3.13.6-c3-s1,7.3.13.6,324,60,18,7
7.3.13.6-c4-s1,7.3.13.6,1833,318,0,5
7.3.13.6-c4-s2,7.3.13.6,2272,396,0,5
7.3.13.6-c4-s3,7.3.13.6,1582,262,0,5
7.3.13.6-c4-s4,7.3.13.6,2259,395,0,5
7.3.13.6-c4-s5,7.3.13.6,1304,221,0,5
7.3.13.6-c4-s6,7.3.13.6,2151,382,0,5
7.3.13.6-c5-s1,7.3.13.6,2450,408,28,4
7.3.13.6-c5-s2,7.3.13.6,1152,188,28,4
7.3.13.6-c6-s1,7.3.13.6,885,166,0,2
7.3.13.6-c6-s2,7.3.13.6,2200,372,0,2
7.3.13.6-c6-s3,7.3.13.6,347,54,0,2
7.3.13.7-c1-s1,7.3.13.7,1211,226,0,14
7.3.13.7-c1-s2,7.3.13.7,2009,363,0,14
7.3.13.7-c1-s3,7.3.13.7,1308,236,0,14
7.3.13.8-c1-s1,7.3.13.8,2185,368,62,13
7.3.13.8-c1-s2,7.3.13.8,623,98,62,13
7.3.13.8-c1-s3,7.3.13.8,1848,291,62,13
7.3.13.8-c2-s1,7.3.13.8,516,78,102,2
7.3.13.8-c3-s1,7.3.13.8,324,60,18,7
7.3.13.8-c4-s1,7.3.13.8,1513,268,0,5
7.3.13.8-c4-s2,7.3.13.8,2272,396,0,5
7.3.13.8-c4-s3,7.3.13.8,1582,262,0,5
7.3.13.8-c4-s4,7.3.13.8,2261,395,0,5
7.3.13.8-c4-s5,7.3.13.8,1304,221,0,5
7.3.13.8-c4-s6,7.3.13.8,2151,382,0,5
7.3.13.8-c5-s1,7.3.13.8,2450,408,28,4
7.3.13.8-c5-s2,7.3.13.8,1152,188,28,4
7.3.13.8-c6-s1,7.3.13.8,885,166,0,2
7.3.13.8-c6-s2,7.3.13.8,2194,372,0,2
7.3.13.8-c6-s3,7.3.13.8,346,54,0,2
7.3.13.9-c1-s1,7.3.13.9,2164,366,62,13
7.3.13.9-c1-s2,7.3.13.9,623,98,62,13
7.3.13.9-c1-s3,7.3.13.9,1848,291,62,13
7.3.13.9-c2-s1,7.3.13.9,518,78,102,2
7.3.13.9-c3-s1,7.3.13.9,324,60,18,7
7.3.13.9-c4-s1,7.3.13.9,1513,268,0,5
7.3.13.9-c4-s2,7.3.13.9,2375,398,0,5
7.3.13.9-c4-s3,7.3.13.9,1135,190,0,5
7.3.13.9-c4-s4,7.3.13.9,2261,395,0,5
7.3.13.9-c4-s5,7.3.13.9,1304,221,0,5
7.3.13.9-c4-s6,7.3.13.9,2151,382,0,5
7.3.13.9-c5-s1,7.3.13.9,2450,408,28,4
7.3.13.9-c5-s2,7.3.13.9,1152,188,28,4
7.3.13.9-c6-s1,7.3.13.9,938,179,0,2
7.3.13.9-c6-s2,7.3.13.9,2118,357,0,2
7.3.13.9-c6-s3,7.3.13.9,346,54,0,2
7.3.13.10-c1-s1,7.3.13.10,1216,226,0,16
7.3.13.10-c1-s2,7.3.13.10,1786,309,0,16
7.3.13.10-c1-s3,7.3.13.10,2035,377,0,16
7.3.14-c1-s1,7.3.14,340,59,0,11
7.3.14-c2-s1,7.3.14,1465,247,0,3
7.3.14-c2-s2,7.3.14,1028,177,0,3
7.3.14-c2-s3,7.3.14,1867,316,0,3
7.3.14-c2-s4,7.3.14,337,57,0,3
7.3.14-c2-s5,7.3.14,1400,251,0,3
7.3.14-c2-s6,7.3.14,769,132,0,3
7.3.14-c2-s7,7.3.14,1197,211,0,3
7.3.14-c2-s8,7.3.14,1469,243,0,3
7.3.14-c3-s1,7.3.14,1784,318,0,5
7.3.14-c3-s2,7.3.14,1547,268,0,5
7.3.14.1-c1-s1,7.3.14.1,2259,371,128,12
7.3.14.1-c1-s2,7.3.14.1,1863,299,128,12
7.3.14.1-c2-s1,7.3.14.1,395,71,18,6
7.3.14.1-c3-s1,7.3.14.1,2186,344,0,5
7.3.14.1-c3-s2,7.3.14.1,2094,340,0,5
7.3.14.1-c3-s3,7.3.14.1,648,108,0,5
7.3.14.1-c4-s1,7.3.14.1,1890,298,80,2
7.3.14.1-c4-s2,7.3.14.1,970,174,80,2
7.3.14.1-c4-s3,7.3.14.1,2264,361,80,2
7.3.14.1-c5-s1,7.3.14.1,679,126,0,2
7.3.14.2-c1-s1,7.3.14.2,1194,222,0,12
7.3.15-c1-s1,7.3.15,802,142,0,10
7.3.15-c2-s1,7.3.15,1150,197,0,3
7.3.15-c2-s2,7.3.15,2014,344,0,3
7.3.15-c2-s3,7.3.15,1298,227,0,3
7.3.15-c3-s1,7.3.15,443,76,0,2
7.3.15.1-c1-s1,7.3.15.1,1636,282,67,14
7.3.15.1-c1-s2,7.3.15.1,1529,252,67,14
7.3.15.1-c1-s3,7.3.15.1,1841,289,67,14
7.3.15.1-c2-s1,7.3.15.1,606,90,101,2
7.3.15.1-c3-s1,7.3.15.1,400,72,18,6
7.3.15.1-c4-s1,7.3.15.1,449,76,20,7
7.3.15.1-c5-s1,7.3.15.1,2038,331,0,5
7.3.15.1-c5-s2,7.3.15.1,2203,353,0,5
7.3.15.1-c5-s3,7.3.15.1,536,96,0,5
7.3.15.1-c6-s1,7.3.15.1,828,158,0,2
7.3.15.2-c1-s1,7.3.15.2,177,27,0,14
7.3.15.2-c1-s2,7.3.15.2,1940,374,0,14
7.3.15.3-c1-s1,7.3.15.3,1647,281,67,14
7.3.15.3-c1-s2,7.3.15.3,1527,252,67,14
7.3.15.3-c1-s3,7.3.15.3,1843,289,67,14
7.3.15.3-c2-s1,7.3.15.3,622,91,101,2
7.3.15.3-c3-s1,7.3.15.3,400,72,18,6
7.3.15.3-c4-s1,7.3.15.3,449,76,20,7
7.3.15.3-c5-s1,7.3.15.3,2034,331,0,5
7.3.15.3-c5-s2,7.3.15.3,2203,353,0,5
7.3.15.3-c5-s3,7.3.15.3,653,110,0,5
7.3.15.3-c5-s4,7.3.15.3,2275,397,0,5
7.3.15.3-c5-s5,7.3.15.3,1582,262,0,5
7.3.15.3-c5-s6,7.3.15.3,2204,386,0,5
7.3.15.3-c5-s7,7.3.15.3,1304,221,0,5
7.3.15.3-c5-s8,7.3.15.3,2271,406,0,5
7.3.15.3-c6-s1,7.3.15.3,2233,401,0,2
7.3.15.4-c1-s1,7.3.15.4,1656,281,67,14
7.3.15.4-c1-s2,7.3.15.4,1531,252,67,14
7.3.15.4-c1-s3,7.3.15.4,1849,290,67,14
7.3.15.4-c2-s1,7.3.15.4,610,91,101,2
7.3.15.4-c3-s1,7.3.15.4,396,71,18,6
7.3.15.4-c4-s1,7.3.15.4,449,76,20,7
7.3.15.4-c5-s1,7.3.15.4,2575,412,0,5
7.3.15.4-c5-s2,7.3.15.4,373,64,0,5
7.3.15.4-c5-s3,7.3.15.4,382,65,0,5
7.3.15.4-c5-s4,7.3.15.4,2297,392,0,5
7.3.15.4-c5-s5,7.3.15.4,2515,421,0,5
7.3.15.4-c5-s6,7.3.15.4,818,150,0,5
7.3.15.4-c5-s7,7.3.15.4,1673,284,0,5
7.3.15.4-c5-s8,7.3.15.4,798,143,0,5
7.3.15.4-c6-s1,7.3.15.4,2225,401,0,2
7.3.15.5-c1-s1,7.3.15.5,1952,366,0,14
7.3.15.5-c1-s2,7.3.15.5,1336,226,0,14
7.3.15.5-c1-s3,7.3.15.5,965,187,0,14
7.3.16-c1-s1,7.3.16,760,129,0,10
7.3.16-c2-s1,7.3.16,1773,305,0,2
7.3.16-c2-s2,7.3.16,1296,211,0,2
7.3.16-c3-s1,7.3.16,1983,371,0,5
7.3.16-c3-s2,7.3.16,476,76,0,5
7.3.16.1-c1-s1,7.3.16.1,1662,272,123,11
7.3.16.1-c2-s1,7.3.16.1,322,60,18,7
7.3.16.1-c3-s1,7.3.16.1,974,163,0,3
7.3.16.1-c4-s1,7.3.16.1,711,109,0,8
7.3.16.1-c5-s1,7.3.16.1,945,168,50,2
7.3.16.1-c5-s2,7.3.16.1,1337,244,50,2
7.3.16.1-c6-s1,7.3.16.1,236,44,0,5
7.3.16.1-c7-s1,7.3.16.1,602,114,0,2
7.3.16.2-c1-s1,7.3.16.2,1753,323,0,11
7.3.17-c1-s1,7.3.17,1169,205,0,9
7.3.17-c2-s1,7.3.17,622,108,0,3
7.3.17-c3-s1,7.3.17,967,174,0,2
7.3.17-c4-s1,7.3.17,31,7,0,7
7.3.17-c4-s2,7.3.17,1518,286,0,7
7.3.17-c4-s3,7.3.17,740,144,0,7
7.3.17-c5-s1,7.3.17,222,37,0,4
7.3.17-c6-s1,7.3.17,769,142,0,2
7.3.17.1-c1-s1,7.3.17.1,1372,226,0,14
7.3.17.1-c2-s1,7.3.17.1,326,51,0,2
7.3.17.1-c3-s1,7.3.17.1,915,141,0,3
7.3.17.1-c4-s1,7.3.17.1,826,138,0,7
7.3.17.1-c5-s1,7.3.17.1,362,67,15,7
7.3.17.1-c6-s1,7.3.17.1,270,51,0,2
7.3.17.1-c7-s1,7.3.17.1,890,149,0,2
7.3.17.2-c1-s1,7.3.17.2,1844,318,0,14
7.3.17.3-c1-s1,7.3.17.3,1469,244,0,14
7.3.17.3-c2-s1,7.3.17.3,326,51,0,2
7.3.17.3-c3-s1,7.3.17.3,915,141,0,3
7.3.17.3-c4-s1,7.3.17.3,824,138,0,7
7.3.17.3-c5-s1,7.3.17.3,362,67,15,7
7.3.17.3-c6-s1,7.3.17.3,668,120,20,7
7.3.17.3-c7-s1,7.3.17.3,982,167,0,2
7.3.17.4-c1-s1,7.3.17.4,656,105,0,14
7.3.17.4-c1-s2,7.3.17.4,1525,277,0,14
7.3.17.5-c1-s1,7.3.17.5,1362,224,0,13
7.3.17.5-c2-s1,7.3.17.5,326,51,0,2
7.3.17.5-c3-s1,7.3.17.5,915,141,0,3
7.3.17.5-c4-s1,7.3.17.5,826,138,0,7
7.3.17.5-c5-s1,7.3.17.5,362,67,15,7
7.3.17.5-c6-s1,7.3.17.5,633,106,0,2
7.3.17.5-c7-s1,7.3.17.5,2253,393,0,9
7.3.17.5-c7-s2,7.3.17.5,741,123,0,9
7.3.17.5-c8-s1,7.3.17.5,2450,432,0,4
7.3.17.5-c8-s2,7.3.17.5,1685,294,0,4
7.3.17.5-c8-s3,7.3.17.5,884,153,0,4
7.3.17.5-c9-s1,7.3.17.5,794,136,0,6
7.3.17.5-c10-s1,7.3.17.5,1652,289,0,6
7.3.17.5-c11-s1,7.3.17.5,1160,196,0,2
7.3.17.5-c11-s2,7.3.17.5,1168,199,0,2
7.3.17.6-c1-s1,7.3.17.6,1365,224,0,13
7.3.17.6-c2-s1,7.3.17.6,326,51,0,2
7.3.17.6-c3-s1,7.3.17.6,915,141,0,3
7.3.17.6-c4-s1,7.3.17.6,824,138,0,7
7.3.17.6-c5-s1,7.3.17.6,362,67,15,7
7.3.17.6-c6-s1,7.3.17.6,2287,391,0,2
7.3.17.6-c6-s2,7.3.17.6,2255,384,0,2
7.3.17.6-c6-s3,7.3.17.6,2279,402,0,2
7.3.17.6-c6-s4,7.3.17.6,1462,250,0,2
7.3.17.6-c7-s1,7.3.17.6,1854,321,0,4
7.3.17.6-c8-s1,7.3.17.6,1156,196,0,2
7.3.17.6-c8-s2,7.3.17.6,1164,199,0,2
7.3.17.7-c1-s1,7.3.17.7,262,38,0,13
7.3.17.7-c1-s2,7.3.17.7,2098,363,0,13
7.3.17.7-c1-s3,7.3.17.7,1331,244,0,13
7.3.17.8-c1-s1,7.3.17.8,1463,242,0,13
7.3.17.8-c2-s1,7.3.17.8,326,51,0,2
7.3.17.8-c3-s1,7.3.17.8,915,141,0,3
7.3.17.8-c4-s1,7.3.17.8,824,138,0,7
7.3.17.8-c5-s1,7.3.17.8,362,67,15,7
7.3.17.8-c6-s1,7.3.17.8,2322,402,20,7
7.3.17.8-c6-s2,7.3.17.8,2355,399,20,7
7.3.17.8-c6-s3,7.3.17.8,2279,402,20,7
7.3.17.8-c6-s4,7.3.17.8,1265,216,20,7
7.3.17.8-c6-s5,7.3.17.8,2092,365,20,7
7.3.17.8-c7-s1,7.3.17.8,1249,214,0,2
7.3.17.8-c7-s2,7.3.17.8,1167,199,0,2
7.3.17.9-c1-s1,7.3.17.9,1462,242,0,13
7.3.17.9-c2-s1,7.3.17.9,326,51,0,2
7.3.17.9-c3-s1,7.3.17.9,915,141,0,3
7.3.17.9-c4-s1,7.3.17.9,824,138,0,7
7.3.17.9-c5-s1,7.3.17.9,366,68,15,7
7.3.17.9-c6-s1,7.3.17.9,2149,370,20,7
7.3.17.9-c6-s2,7.3.17.9,2263,374,20,7
7.3.17.9-c6-s3,7.3.17.9,2279,402,20,7
7.3.17.9-c6-s4,7.3.17.9,2102,365,20,7
7.3.17.9-c7-s1,7.3.17.9,1298,227,0,2
7.3.17.9-c7-s2,7.3.17.9,1110,189,0,2
7.3.17.10-c1-s1,7.3.17.10,647,104,0,13
7.3.17.10-c1-s2,7.3.17.10,2026,358,0,13
7.3.17.10-c1-s3,7.3.17.10,1686,297,0,13
7.3.18-c1-s1,7.3.18,892,156,0,17
7.3.18-c2-s1,7.3.18,2035,349,0,2
7.3.18-c2-s2,7.3.18,1454,237,0,2
7.3.18-c3-s1,7.3.18,1813,326,0,5
7.3.18-c3-s2,7.3.18,1686,283,0,5
7.3.18.1-c1-s1,7.3.18.1,1795,290,124,18
7.3.18.1-c2-s1,7.3.18.1,328,62,18,7
7.3.18.1-c3-s1,7.3.18.1,2192,344,0,5
7.3.18.1-c3-s2,7.3.18.1,2105,338,0,5
7.3.18.1-c3-s3,7.3.18.1,656,108,0,5
7.3.18.1-c4-s1,7.3.18.1,979,163,0,3
7.3.18.1-c5-s1,7.3.18.1,714,109,0,8
7.3.18.1-c6-s1,7.3.18.1,938,168,80,2
7.3.18.1-c6-s2,7.3.18.1,1893,296,80,2
7.3.18.1-c6-s3,7.3.18.1,2266,361,80,2
7.3.18.1-c7-s1,7.3.18.1,677,116,0,2
7.3.18.2-c1-s1,7.3.18.2,2068,343,0,18
7.3.18.2-c1-s2,7.3.18.2,321,64,0,18
7.3.19-c1-s1,7.3.19,494,85,0,10
7.3.19-c1-s2,7.3.19,1681,318,0,10
7.3.19.1-c1-s1,7.3.19.1,2015,336,0,17
7.3.19.1-c2-s1,7.3.19.1,326,51,0,2
7.3.19.1-c3-s1,7.3.19.1,915,141,0,3
7.3.19.1-c4-s1,7.3.19.1,816,137,0,7
7.3.19.1-c5-s1,7.3.19.1,2152,339,62,5
7.3.19.1-c5-s2,7.3.19.1,1480,238,62,5
7.3.19.1-c6-s1,7.3.19.1,371,69,15,6
7.3.19.1-c7-s1,7.3.19.1,932,164,20,7
7.3.19.1-c8-s1,7.3.19.1,1127,195,0,2
7.3.19.2-c1-s1,7.3.19.2,1077,173,0,15
7.3.19.2-c1-s2,7.3.19.2,1890,356,0,15
7.3.19.3-c1-s1,7.3.19.3,2011,332,0,14
7.3.19.3-c2-s1,7.3.19.3,326,51,0,2
7.3.19.3-c3-s1,7.3.19.3,915,141,0,3
7.3.19.3-c4-s1,7.3.19.3,826,138,0,7
7.3.19.3-c5-s1,7.3.19.3,2262,360,37,5
7.3.19.3-c5-s2,7.3.19.3,1476,238,37,5
7.3.19.3-c6-s1,7.3.19.3,361,68,15,6
7.3.19.3-c7-s1,7.3.19.3,2171,374,20,7
7.3.19.3-c7-s2,7.3.19.3,2145,368,20,7
7.3.19.3-c7-s3,7.3.19.3,574,94,20,7
7.3.19.3-c7-s4,7.3.19.3,2207,390,20,7
7.3.19.3-c7-s5,7.3.19.3,1264,216,20,7
7.3.19.3-c7-s6,7.3.19.3,1754,301,20,7
7.3.19.3-c7-s7,7.3.19.3,699,123,20,7
7.3.19.3-c8-s1,7.3.19.3,1386,242,0,2
7.3.19.3-c8-s2,7.3.19.3,1173,202,0,2
7.3.19.4-c1-s1,7.3.19.4,1061,170,0,14
7.3.19.4-c1-s2,7.3.19.4,1722,320,0,14
7.3.19.4-c1-s3,7.3.19.4,2103,377,0,14
7.3.19.4-c1-s4,7.3.19.4,543,108,0,14
7.3.20-c1-s1,7.3.20,1725,316,0,8
7.3.20-c1-s2,7.3.20,1571,285,0,8
7.3.20-c1-s3,7.3.20,1002,175,0,8
7.3.20.1-c1-s1,7.3.20.1,1999,327,0,15
7.3.20.1-c2-s1,7.3.20.1,326,51,0,2
7.3.20.1-c3-s1,7.3.20.1,915,141,0,3
7.3.20.1-c4-s1,7.3.20.1,829,138,0,7
7.3.20.1-c5-s1,7.3.20.1,2375,380,34,5
7.3.20.1-c6-s1,7.3.20.1,341,62,15,4
7.3.20.1-c7-s1,7.3.20.1,932,164,20,7
7.3.20.1-c8-s1,7.3.20.1,1101,189,0,2
7.3.20.2-c1-s1,7.3.20.2,1069,170,0,13
7.3.20.2-c1-s2,7.3.20.2,1818,330,0,13
7.3.20.3-c1-s1,7.3.20.3,1983,322,0,12
7.3.20.3-c2-s1,7.3.20.3,326,51,0,2
7.3.20.3-c3-s1,7.3.20.3,915,141,0,3
7.3.20.3-c4-s1,7.3.20.3,826,138,0,7
7.3.20.3-c5-s1,7.3.20.3,2386,382,34,5
7.3.20.3-c6-s1,7.3.20.3,345,63,15,4
7.3.20.3-c7-s1,7.3.20.3,410,71,20,7
7.3.20.3-c8-s1,7.3.20.3,2338,399,0,2
7.3.20.3-c8-s2,7.3.20.3,1555,257,0,2
7.3.20.3-c8-s3,7.3.20.3,2205,390,0,2
7.3.20.3-c8-s4,7.3.20.3,2084,362,0,2
7.3.20.3-c9-s1,7.3.20.3,1417,249,0,2
7.3.20.3-c9-s2,7.3.20.3,1087,185,0,2
7.3.20.4-c1-s1,7.3.20.4,1065,169,0,12
7.3.20.4-c1-s2,7.3.20.4,2047,366,0,12
7.3.20.4-c1-s3,7.3.20.4,1931,343,0,12
7.3.20.4-c1-s4,7.3.20.4,355,74,0,12
7.3.21-c1-s1,7.3.21,752,128,0,13
7.3.21-c2-s1,7.3.21,2163,365,16,2
7.3.21-c2-s2,7.3.21,2015,336,16,2
7.3.21-c2-s3,7.3.21,1447,243,16,2
7.3.21-c3-s1,7.3.21,1915,350,0,5
7.3.21-c3-s2,7.3.21,465,77,0,5
7.3.21.1-c1-s1,7.3.21.1,1671,269,60,12
7.3.21.1-c2-s1,7.3.21.1,985,159,0,3
7.3.21.1-c3-s1,7.3.21.1,623,99,0,4
7.3.21.1-c4-s1,7.3.21.1,334,49,0,4
7.3.21.1-c5-s1,7.3.21.1,313,59,18,7
7.3.21.1-c6-s1,7.3.21.1,1128,167,0,8
7.3.21.1-c7-s1,7.3.21.1,1722,311,50,2
7.3.21.1-c7-s2,7.3.21.1,582,101,50,2
7.3.21.1-c8-s1,7.3.21.1,803,140,0,2
7.3.21.2-c1-s1,7.3.21.2,2047,342,0,12
7.3.21.2-c1-s2,7.3.21.2,661,115,0,12
7.3.22-c1-s1,7.3.22,810,141,0,20
7.3.22-c2-s1,7.3.22,2202,372,16,2
7.3.22-c2-s2,7.3.22,2009,334,16,2
7.3.22-c2-s3,7.3.22,1715,285,16,2
7.3.22-c3-s1,7.3.22,1790,321,0,5
7.3.22-c3-s2,7.3.22,1256,206,0,5
7.3.22.1-c1-s1,7.3.22.1,1787,290,60,20
7.3.22.1-c2-s1,7.3.22.1,985,159,0,3
7.3.22.1-c3-s1,7.3.22.1,622,99,0,4
7.3.22.1-c4-s1,7.3.22.1,334,49,0,4
7.3.22.1-c5-s1,7.3.22.1,305,57,18,6
7.3.22.1-c6-s1,7.3.22.1,2177,343,0,5
7.3.22.1-c6-s2,7.3.22.1,2125,338,0,5
7.3.22.1-c6-s3,7.3.22.1,651,107,0,5
7.3.22.1-c7-s1,7.3.22.1,1134,167,0,8
7.3.22.1-c8-s1,7.3.22.1,2383,392,61,2
7.3.22.1-c8-s2,7.3.22.1,1987,311,61,2
7.3.22.1-c8-s3,7.3.22.1,716,119,61,2
7.3.22.1-c9-s1,7.3.22.1,855,149,0,2
7.3.22.2-c1-s1,7.3.22.2,2075,353,0,20
7.3.22.2-c1-s2,7.3.22.2,1076,191,0,20
7.3.23-c1-s1,7.3.23,1515,258,0,9
7.3.23-c1-s2,7.3.23,1968,337,0,9
7.3.23-c2-s1,7.3.23,995,193,0,8
7.3.23-c2-s2,7.3.23,940,171,0,8
7.3.23-c3-s1,7.3.23,1790,315,0,8
7.3.23-c4-s1,7.3.23,1289,221,0,7
7.3.23-c5-s1,7.3.23,23,3,0,3
7.3.23-c5-s2,7.3.23,1765,314,0,3
7.3.23-c5-s3,7.3.23,604,103,0,3
7.3.23-c6-s1,7.3.23,2331,385,0,4
7.3.23-c7-s1,7.3.23,1362,247,0,4
7.3.23-c7-s2,7.3.23,2273,385,0,4
7.3.23-c8-s1,7.3.23,23,3,0,3
7.3.23-c8-s2,7.3.23,1839,318,0,3
7.3.23-c8-s3,7.3.23,389,70,0,3
7.3.23-c9-s1,7.3.23,1071,189,0,5
7.3.23-c10-s1,7.3.23,390,67,0,3
7.3.23.1-c1-s1,7.3.23.1,1830,298,105,10
7.3.23.1-c2-s1,7.3.23.1,883,140,0,4
7.3.23.1-c3-s1,7.3.23.1,122,18,0,3
7.3.23.1-c4-s1,7.3.23.1,1069,177,20,4
7.3.23.1-c4-s2,7.3.23.1,2547,422,20,4
7.3.23.1-c4-s3,7.3.23.1,2400,397,20,4
7.3.23.1-c4-s4,7.3.23.1,1431,241,20,4
7.3.23.1-c5-s1,7.3.23.1,779,131,0,2
7.3.23.2-c1-s1,7.3.23.2,1146,178,0,10
7.3.23.3-c1-s1,7.3.23.3,1833,300,129,10
7.3.23.3-c1-s2,7.3.23.3,2195,351,129,10
7.3.23.3-c1-s3,7.3.23.3,2247,374,129,10
7.3.23.3-c1-s4,7.3.23.3,2321,385,129,10
7.3.23.3-c1-s5,7.3.23.3,1818,302,129,10
7.3.23.3-c2-s1,7.3.23.3,783,131,0,2
7.3.23.4-c1-s1,7.3.23.4,1162,179,0,11
7.3.23.5-c1-s1,7.3.23.5,2142,349,133,10
7.3.23.5-c2-s1,7.3.23.5,883,140,0,4
7.3.23.5-c3-s1,7.3.23.5,186,25,0,3
7.3.23.5-c4-s1,7.3.23.5,1070,177,20,4
7.3.23.5-c4-s2,7.3.23.5,2246,374,20,4
7.3.23.5-c4-s3,7.3.23.5,2315,385,20,4
7.3.23.5-c4-s4,7.3.23.5,1818,302,20,4
7.3.23.5-c5-s1,7.3.23.5,855,144,0,2
7.3.23.6-c1-s1,7.3.23.6,1504,237,0,11
7.3.23.7-c1-s1,7.3.23.7,2153,350,127,12
7.3.23.7-c2-s1,7.3.23.7,895,141,0,4
7.3.23.7-c3-s1,7.3.23.7,176,26,0,3
7.3.23.7-c4-s1,7.3.23.7,1070,177,20,4
7.3.23.7-c4-s2,7.3.23.7,2246,374,20,4
7.3.23.7-c4-s3,7.3.23.7,2313,385,20,4
7.3.23.7-c4-s4,7.3.23.7,1818,302,20,4
7.3.23.7-c5-s1,7.3.23.7,871,146,0,2
7.3.23.8-c1-s1,7.3.23.8,1574,246,0,12
7.3.23.9-c1-s1,7.3.23.9,1403,237,0,14
7.3.23.9-c2-s1,7.3.23.9,968,149,0,17
7.3.23.9-c3-s1,7.3.23.9,780,120,0,19
7.3.23.9-c4-s1,7.3.23.9,1518,234,0,21
7.3.24-c1-s1,7.3.24,1823,329,49,16
7.3.24-c1-s2,7.3.24,784,134,49,16
7.3.24-c2-s1,7.3.24,1339,229,0,5
7.3.24-c3-s1,7.3.24,148,28,0,5
7.3.24-c4-s1,7.3.24,271,51,0,7
7.3.24-c5-s1,7.3.24,21,4,0,4
7.3.24-c5-s2,7.3.24,1604,286,0,4
7.3.24-c5-s3,7.3.24,1792,323,0,4
7.3.24-c6-s1,7.3.24,385,68,0,7
7.3.24-c7-s1,7.3.24,457,78,0,4
7.3.24-c8-s1,7.3.24,1515,246,0,5
7.3.24.1-c1-s1,7.3.24.1,2146,370,55,12
7.3.24.1-c2-s1,7.3.24.1,148,25,0,4
7.3.24.1-c3-s1,7.3.24.1,375,66,0,6
7.3.24.1-c4-s1,7.3.24.1,2411,432,4,6
7.3.24.1-c4-s2,7.3.24.1,924,154,4,6
7.3.24.1-c5-s1,7.3.24.1,560,98,0,6
7.3.24.1-c6-s1,7.3.24.1,743,126,0,9
7.3.24.1-c7-s1,7.3.24.1,707,116,0,6
7.3.24.1-c8-s1,7.3.24.1,890,163,0,2
7.3.25-c1-s1,7.3.25,931,161,0,6
7.3.25-c2-s1,7.3.25,1299,221,27,8
7.3.25-c2-s2,7.3.25,1936,343,27,8
7.3.25-c2-s3,7.3.25,1813,317,27,8
7.3.25-c2-s4,7.3.25,1446,248,27,8
7.3.25-c2-s5,7.3.25,1434,255,27,8
7.3.25-c2-s6,7.3.25,1982,342,27,8
7.3.25-c2-s7,7.3.25,443,81,27,8
7.3.25-c3-s1,7.3.25,2068,363,14,9
7.3.25-c3-s2,7.3.25,1951,330,14,9
7.3.25-c3-s3,7.3.25,2046,340,14,9
7.3.25-c3-s4,7.3.25,2179,384,14,9
7.3.25-c3-s5,7.3.25,2015,355,14,9
7.3.25-c3-s6,7.3.25,27,5,14,9
7.3.25.1-c1-s1,7.3.25.1,1977,328,62,10
7.3.25.1-c1-s2,7.3.25.1,631,102,62,10
7.3.25.1-c2-s1,7.3.25.1,503,72,71,2
7.3.25.1-c3-s1,7.3.25.1,256,43,0,7
7.3.25.1-c4-s1,7.3.25.1,345,61,0,7
7.3.25.1-c5-s1,7.3.25.1,728,131,0,2
7.3.25.2-c1-s1,7.3.25.2,1426,249,0,10
7.3.25.3-c1-s1,7.3.25.3,2003,333,62,10
7.3.25.3-c1-s2,7.3.25.3,2090,327,62,10
7.3.25.3-c2-s1,7.3.25.3,520,78,102,2
7.3.25.3-c3-s1,7.3.25.3,257,43,0,7
7.3.25.3-c4-s1,7.3.25.3,652,119,0,2
7.3.25.4-c1-s1,7.3.25.4,1136,194,0,10
7.3.25.5-c1-s1,7.3.25.5,1960,314,62,13
7.3.25.5-c1-s2,7.3.25.5,1092,179,62,13
7.3.25.5-c2-s1,7.3.25.5,527,78,64,2
7.3.25.5-c3-s1,7.3.25.5,344,63,18,7
7.3.25.5-c4-s1,7.3.25.5,349,61,18,7
7.3.25.5-c5-s1,7.3.25.5,802,144,0,2
7.3.25.6-c1-s1,7.3.25.6,1703,297,0,12
7.3.25.7-c1-s1,7.3.25.7,1052,177,62,13
7.3.25.7-c1-s2,7.3.25.7,1947,319,62,13
7.3.25.7-c1-s3,7.3.25.7,1492,234,62,13
7.3.25.7-c2-s1,7.3.25.7,522,78,105,2
7.3.25.7-c3-s1,7.3.25.7,351,65,18,7
7.3.25.7-c4-s1,7.3.25.7,349,61,20,7
7.3.25.7-c5-s1,7.3.25.7,780,142,0,2
7.3.25.8-c1-s1,7.3.25.8,1599,280,0,12
7.3.26-c1-s1,7.3.26,541,86,0,6
7.3.26-c2-s1,7.3.26,324,50,0,4
7.3.26-c3-s1,7.3.26,34,4,0,4
7.3.26-c3-s2,7.3.26,1984,311,0,4
7.3.26-c3-s3,7.3.26,588,105,0,4
